,name,content
5060,방태산, 3일전부터 갑자기 날씨가 쌀쌀해져서 높은산에 눈 왔잖아요. 그래서 가까운 방태산 다녀 왔어요. 4월 얼레지꽃이 피는데 눈속에 얼레지꽃이 참 이쁘더라고요. 정상은 곰탕이었는데 그래도 4월 눈구경에 감사해야죠. 
5061,방태산, 3박4일 휴가일정을 하추에서1박하고 2박은 방태산으로 잡았는데 하추 숲속의집은 너무 별로였어요 ㅜㅜ 다시는 안가려구요 ^^; 그리고 어제 드뎌 메인인 방태산으로 입실했는데 용광로같은 날씨에 여긴진정 유토피아가... 
5062,방태산, 어제 공작산 등산 이후 방태산에서 가까운 인제 기린생활 체육공원 주차장에서 차박을 하려고 했으나... 역시 강원도 산 다웠습니다. 구룡덕봉 전망대에서 한시간 정도 열심히 이동하여 드디어 방태산 정상인 주억봉(1... 
5063,방태산, 상황은 아녔지만 이곳 방태산 자연 휴양림은 그래도 나름 좋았네요. 혼자 보기 아까워 함께 보고자 합니다. . . . . . . . . . . . 자작나무 숲은 다음에 올리겠습니다. #세상그리기 #풍경여행 #강원도인제 #방태산휴양림 #2단폭포 
5064,방태산, 아테온을 중고로 업어오고 난후 2번째 방태산 캠핑입니다. 방태산 계곡물맛은 약수물맛이고 아주... 아침해장 인제 피아시식당 추어탕입니다. 추어탕느낌안나고 맛좋습니다. 비벼먹는방식입니다. 가령폭포올라가는길에... 
5065,방태산, 방태산은 비가 얼마전에 많이 와서 그런지 엄청난 계곡 수량과 물살이 쎄서 더 차네요.. 강원도 산속... 가을의 시작을 인제 방태산 자연휴양림과 함께 할 수 있어서 행복한 2박 캠핑 이었던 것 같습니다. 오늘 하루도... 
5066,방태산, 지지난 주말에 인제 방태산 등반하고 왔습니다. 가을 단풍좀 볼까 했는데 단풍은 별로 없더군요 날씨가 좀 쌀쌀해서 밀워키 장갑하나 가져갔는데 같이 등반하시는 분들이 간지난다며 서로 구매하겠다고 하셨네요^^ 한달에... 
5067,방태산, 오늘 또 기어나와 강원도 인제지역 훌고 다니는 중 방태산과 내린천 좋네요. 오도방 버리고 송어회에 막걸리나 한잔 했으먼 ㅡ ㅎ 
5068,방태산, 방태산자연휴양림에 캠핑갔다가 고향집 맛있다해서 가봤는데 이집만 주차 만차ㅋ 그나마 우리가 일찍가 자리... 제가 좋아하는 스탈ㅋ 방태산근처 가시는 분들은 이런 음식 좋아하심 가봐도 좋을듯싶어 올립니다~~^^ 
5069,방태산," 인제 방태산 근처 고향집이라고 있습니다. 백패킹으로 방태산을 가면 꼭 들르는 맛집이고, 알만한 분들은... [카카오맵] 고향집식당 강원 인제군 기린면 조침령로 115 (기린면 현리) http://kko.to/sMK3FFDYo "
5070,백덕산," 백덕산은 영월군 수주면과 평창군 방림면의 경계를 이루는 산으로, 해발 1350미터의 꽤나 높은 산입니다. 다른 명산들과 마찬가지로 정상으로 오를 수 있는 코스는 여럿이 있지만, 오늘 소개해드릴 구간은 백덕산을... "
5071,백덕산, #백덕산 최단코스 #인증산행 #100대명산 #겨울과봄사이 #서울대나무 #아이젠 #강원도영월 #강원도평창 #운교리 #안흥찐빵 #눈높이산이야기 #산스타그램 #등산스타그램 #블랙야크100대명산 #4️⃣8️⃣ 
5072,백덕산," [한국명산 01] 평창 백덕산 등산기 : 네이버 블로그 (naver.com) 1. 산행지: 강원도 평창 백덕산 2. 산행일자... 첫 산행지가 영월의 백덕산으로 2015년 12월이었으니, 벌써 6년이 지난 상태에서 다시 올랐다. 첫 백덕산... "
5073,백덕산," 산행일-6월 3일 금요일 산행지-영월군,평창,백덕산1.350m 사자산 1.180m 코 스-문재쉼터-당재-사자산-백덕산 운교리마을회관-문재쉼터주차장 날씨도 덥고해서 오늘의 산행지는 시원함을 느낄 수 있는 강원도 백덕산 으로... "
5074,백덕산," ㅠㅠ **3월 1,000고지 이상 강원도 산은 ""아이젠"" 필수 봄철은 미세먼지로 일정 잡기가 힘드네요 산에는... 8km / 2시간 28분) 쉼터에서 조금만 올라가면 백덕산의 명물 서울대 나무가 보입니다 참 희안하게 자랐네요...ㅎㅎ... "
5075,백덕산, 영월 백덕산(1350m)100대 명산을 자전거로 도전한다 ⑳   수도권에서 접근할 때 치악산(1288m)이 강원도 산악지대의 수문장이라면 그 뒤에 솟은 백덕산(1350m)은 본격적인 고산이다. 남쪽으로는 깊고 긴 골짜기가 패여... 
5076,백덕산," 등산 후 뒷일 수습하느라 치밀어오르는 감정은 잠시 누르고 작성하는 포스팅 백덕산(1,350m) 태백산맥의... 4km길이의 능선에 함께 있는 사자산과 함께 합쳐 백덕산이라고 부르기도 한다. 네이버 지식백과 中 자..여기서... "
5077,백덕산, 오늘은 강원도 영월군에 위치한 백덕산에 100대명산 98번째 인증하러 다녀왔습니다~ 들머리: 문재쉼터 주소: 강원 평창군 방림면 운교리 네비에 위 문재쉼터 주소 찍고 가시면 됩니다. 주차장 무료 화장실 O 매점(편의점) X... 
5078,백덕산, #명산도전 도 할겸 가까운 #서울대나무 가 있는 #백덕산으로 향했다. - 등산코스 : #백덕산(운교리 - 백덕산-원점회기) #백덕산최단코스 네비목적지 : 운교리 1098 - 등산거리 : 7.7km - 등산시간 : 3시간 - 난 이 도 : 중 * 땀이... 
5079,백덕산," 백덕산 등산기록정보 산타는 현생일기 오늘의 산행지 백덕산️ 백덕산은 강원도 영월군과 평창군 평창읍 경계에 있는, 높이1,350m로 태백산맥의 줄기인 내지산맥에 딸린 산입니다. 들머리인 운교1리 마을회관. 앞에... "
5080,백덕산, [100대 명산] 부드러운 흙길 능선 #56 평창 백덕산-사자산-문재터널 원점회귀 등산코스 2021년 7월 22일 11:20~18:40... 태백 근처에 있는 100대 명산은 모두 섭렵한 덕분에 평창으로 낙점하고 백덕산을 향해 출발했다. 백덕산... 
5081,백덕산," 백덕산 산행 사진 길벗 회원님들과 어느 산악회를 따라 백덕산을 가 볼 기회가 있었지만, 다음 기회로 미루고, 일행과 같이 구봉대산을 가는 바람에 늘 가 보고 싶었던 겨울산행지 백덕산을 다녀왔습니다. ○ 산 행 일... "
5082,백덕산," 백덕산에 관한 자료를 찾아 보면 대부분의 경우 가을이나 겨울 산행을 권하고 있다, 그만큼 산행 중 주변경관을 보기가 쉽지 않다는 뜻이다. 남들이 뭐라고 한들 난 게의치 않고 산행을 나선다. 본래 목적은 영월... "
5083,백덕산, ㅠㅠ 한의원가기전에 막국수 먹었어용 다들 덥다구 하길래 막국수 선택.. 여기는 맛집인거 같아요. ㅋㅋ 막국수 안좋아하는데 여기꺼는 맛나네요^^ 평창 백덕산도 무진장 덥네요.. 저녁운동 좀 빡시게 할라구요^^ 
5084,백덕산, 당일치기로 어디를 가 볼까 하다가 평창의 백덕산을 다녀 오기로 한다 백덕산은 다양한 코스가 있는데 영월... 블랙야크에서 강원 명산 20을 한다고 하여 100대 명산도 할 겸해서 가 보았다. 백덕산은 가을 겨울 산 이라고... 
5085,백덕산, 사진도 한 컷 평창군과 영월군이 쓰여있는 정상석이 인상적입니다!! 모두 안전산행을 기원합니다 #백덕산 #백덕산등산코스 #백덕산최단코스 #강원도 #강원도여행 #강원도등산 #백덕산주차 #블랙야크100대명산 #100대명산 
5086,백덕산, 영월 백덕산 산행. 2020년 10월 24일(토). 날씨맑고 서늘함. 코 스 : 상류펜션주차장(흥원사) - 신선바위 - 촛대바위 - 정상 - 용바위 - 상류펜션주차장(원점회귀) 거 리 : 8.31km (트랭글상 거리) 시 간 : 5시간 45분 ( 07:51~13:36)... 
5087,백덕산, 흰눈이 아름다워 백덕산이라네요. 평창.영월 을끼고 있는 산입니다. 몇해전 폰도 얼어 작동이 안되던 어느겨울날 길을잃어 날은지고 아주 위험했던 기억이있는 산입니다. 몇년전 길을잃어 헤메이다 되돌아와서 찿은... 
5088,백덕산," 영월 백덕산 백덕산은 강원도 영월, 횡성, 평창군에 걸쳐 있는 높이 1,350.1m의 산이다. 이 산은 차령산맥 줄기의 이름난 산으로 능선의 곳곳에 절벽이 깎아지른 듯 서 있고 바위들 틈에서 자라는 소나무는 분재와 같이... "
5089,백덕산," 산행 코스 : 문재 - 헬기장 - 사자봉 - 당재 - 작은당재 - 삼거리 - 백덕산 - 삼거리 - 1285고지 - 먹골마을 거리... 사잔산까지 오르막을 가고 나니, 이제는 능선길 따라 경치 보며~ 쉬엄쉬엄~ 어느듯 마주하는 백덕산이... "
5090,백덕산, 거의 자차로 강원도 가는 시간이다. 목적지도 없이 출발. 졸다 깨보니 새말ic를 나가 청국장 한그릇. 먹다보니... 오랜만이다 백덕산. 산죽사이로 부는 바람이 좋다 위 이정표에서 오른쪽으로 살짝 올라가면 사자산이라... 
5091,백덕산, 산행지는 강원 영월 평창지역에 있는 백덕산 중앙고속도로 치악산 휴게소에서 전날 차박을하고 7시쯤 산행출발지인 흥원사로 출발한다 차 한대 없는 흥원사 입구 사설 유료주차장에서 주차비 4000원을 주고 등산... 
5092,백덕산, #BAC95 #백덕산최단코스 #백덕산 #영월백덕산 #백덕산등산코스 #백덕산코스 #영월 #BAC인증 백덕산 최단코스 네비주소 : 강원도 평창군 방림면 운교리1088(운교리 태극기가 보이는 맨끝 집 공터 ) 소요시간 : 왕복 2시간30분... 
5093,백덕산, ??눈내린 백덕산(1.350m) ♦?참석자현황 체로키.강꽃.다온.박하사탕.아넨.준스.겨울별.들꽃.꿈꾸기.손장사.즐산.베가본드.홀릭(13명) ♦?백덕산은? 강원도 치악산 동쪽편 횡성.평창.영월등 3개 군의 경계를 이루는 백덕산은... 
5094,백덕산, 백덕산은 평창과 영월의 경계이기도 해서 한 발짝만 딛어도 동네가 달라진다. 정상에 올라오니 이제야 시야가 탁 트인다. 다행히 맑은 날씨가 반겨준 덕분에 멀리에 있는 산도 잘 보였다. 지금 쯤이면 더 붉은 단풍이... 
5095,백덕산," 강원도는 역시 강원도라며~ 평창 영월 백덕산 등산코스로 등산을 마치고 나니 거리는 약 11km, 소요시간은 총 5시간이 조금 안걸렸습니다. 겨울 극동계에 등산을 계획하신다면 꼭 보온, 방한, 방풍에 신경써서... "
5096,백덕산, 국립공원 홈페이지에 들어가면 통제구간이 나와있는걸 몰랐는데 이번에 확실히 배우네요.♂️♀️ 돌아가기엔 너무 아까운 생각에 그래도 인근에 위치한 산들을 검색하다가 강원도 영월에 위치한 백덕산이 눈에... 
5097,백덕산," 21/08/17 화 안내산악회로 백덕산에 다녀왔다. 병남이랑 둘이서~~ 강원도 영월군 수주면 특징, 볼거리 강원도 치악산 동쪽편 횡성, 평창, 영월등 3개 군의 경계를 이루는 백덕산은 산줄기가 자못 육중하고 골이 깊어... "
5098,백덕산," 강원도 평창군과 영월군의 경계에 있는 백덕산(해발1350m) 은설경이 아름다운산으로 100대 명산중의 하나인 산이다,재작년 까지만해도 1년에 수십차레 이산을 찾았었다올해 7월 대장암진단을 받은후 백덕산을 처음... "
5099,백덕산," 돌아봐야 할 100대 명산: 영원군 백덕산 (1,350m) 산행 날짜: 2021년 3월 6일 산행 구간 :먹골주차장(윤교리)~헬기장~삼거리~백덕산~원점회기 산행난이도:★★★☆☆ 산행거리 : 10.4km 왕복 산행시간 : 보통 4시간 소요 날 씨... "
5100,백덕산, 백덕산 1350m / 강원도 평창 영월 백덕산 강원도 평창과 영월에 걸쳐 있는 산 높이는 1350m로 수림이 울창하다. 태백산맥의 줄기인 내지산맥에 속한다. 영월 방면에는 우리나라 5대 적멸보궁 중 하나인 법흥사가 있다.... 
5101,백덕산," 상세 내용을 보려면 아래 URL을 클릭하세요 https://cafe.naver.com/mbl/873 강원도 치악산 동쪽편 횡성, 평창, 영월등 3개 군의 경계를 이루는 백덕산은 산줄기가 자못 육중하고 골이 깊어 해발1000m의 고산다운... "
5102,백덕산," 강원 영월군 무릉도원면과 평창군 평창읍의 경계에 위치한 높이 1,350미터의 백덕산은 차령산맥과 태백산맥의 접점을 이루고 있다. 백덕산 등반 시 등산객들은 주로 평창 운교리 또는 문재에서 산행을 시작하는 코스를... "
5103,백덕산, 산장에서 바라본 영월의 알프스 백덕산 정상의 모습이네요. 
5104,백덕산, 북부나 강원도가 되어 버렸다 ㅋ 백덕산 최단 코스를 검색해 보니 운교리 - 정상 - 원점회귀 정상석은 영월군이었지만 운교리 마을 입구 전용 주차장은 평창군 방림면 운교리 959 -4로 평창이었다는... 가는 길에 문재로... 
5105,백덕산, 백덕산을 5년만에 다시 찾았다 전에는 4-->3으로 달렸었는데 오늘은 사자산과 신선바위는 빼고 5-->1으로 가보자 7.8키로 + 접속도로 3.8키로 버스시간까지 7시간 있으니까 천천히 놀자 07:00 동서울 출발 09:06 운교에... 
5106,백덕산, 백덕산 계곡 숨겨진 무릉도원 무더위가 본격적으로 시작하는 어제 토요일 근무를 마치고 강원도 영월의 어느 계곡을 찾아왔습니다. 그동안 블러그 이웃으로 지내며 이곳 캠핑장을 알고있었지만 바쁜 일상에 쫒기다 이제야... 
5107,백덕산," 동료는 전날 밤 돌려 보내고, 인근 산을 찾아 홀로 간 곳은 백덕산 입니다. 사실 이전까지는 이름을 제대로 들어본 적 없는 곳인데, 와.. 정상 조망은 엄청나더군요. 인근 산군이 모두 보이는 서라운드 조망을... "
5108,백덕산," (수): 강원 평창 백덕산 7월29일(목): 강원 동해 두타산 7월30일(금):강원 삼척 덕항산 ■ 산행일자:2021년... 평창터미널,버스 - 영월덕포시장,도보 - 영월역,무궁화호 - 동해역 백덕산은 기암괴석과 송림이 우거지고 태곳적... "
5109,백덕산, 등산코스 : 비네소골 - 백덕산 정상 등산시간 : 3시간 30분 네비목적지 : 평창군 방림면 운교리 1098-1 일욜... 결국 뜸금없이 백덕산으로 출발~~ 중간에 네비를 몇번 바꾸느냐고...도착이 1시간 가량 늦었다.. 주인장님께서... 
5110,백덕산, 후식 비빔냉면! 암것도 안넣고 먹으니 양념 맛이 이상해서 식초랑 겨자 넣으니까 맛있어졌당 ㅎㅎ #블랙야크100대명산 #백덕산 #최단코스 #등산일기 #등산후기 #등산코스 #강원도등산 
5111,백덕산," 7Km · 소요시간 : 5시간 30분(휴식시간 1시간 30분) · 교통 : 승용차 ● 백운산(정선) 산행 마치고 영월에서 1박, 영월에서 가까운 산으로 백덕산 선택 ※ 백덕산(白德山 1,350m 강원 평창군, 영월군) 산림청 100대명산... "
5112,백덕산," 산림청 선정 100대 명산 목록 : http://blog.naver.com/blee7975/140167535960 강원도 치악산 동쪽편 횡성, 평창, 영월등 3개 군의 경계를 이루는 백덕산은 산줄기가 자못 육중하고 골이 깊어 해발1000m의 고산다운 산세를 지니고... "
5113,백덕산," 정상에서 서니 평창과 영월이란다. 분명 터널 전에는 횡성 안흥면 이었는데... 백덕산 대여섯 시간을 쿠션 좋은 산행 이었다. 계단다운 계단도 없고, 아주 힘든 돌계단도 없고, 밧줄도 한 번 잡아보면 오를수 있는 아주... "
5114,백덕산," 산행지 : 백덕산 (영월) 1,350m 산행일자 : 2020년 3월 7일 산행시간 : 12:20~~15:30 (3시간10분) 산행거리 : 7.4km... 올라간다 강원지역이라 바닥에 제법 눈이 많이 쌓여있다 등로에 눈이 제법 쌓여있고 먹골 삼거리까지는... "
5115,백덕산, 애엄랑 백덕산 하루꿀잠~^^ 
5116,백덕산, 정상에 영월군청에 세운 백덕산 안내도. 우리는 평창에서 올라와 평창으로 하산을 하지만 정상은 영월땅이다. 정상에서 사자산방향으로~~ 법흥사 방향~~ 영월 한반도면 방향~~ 신선봉 방향~~ 정상에서 동쪽방향... 
5117,백덕산, 백덕지맥 2구간(성목재~백덕산~신선바위봉~여림치) 성목재(420번도로)~절고개~1057봉~오봉산(1125봉)1045봉~문재~사자산~당치~백덕산~신선봉~신선바위봉~910봉~ 906봉(세거리봉?)~여림치~법흥2리마을경로당 / 20.3km정도 2021.10.... 
5118,백덕산, 09:30 ~ 14:35 ▲ 오른 산 : 백덕산(白德山 / 1350m)) ▲ 위 치 : 강원도 영월군 수주면 ▲ 날 씨 : 잔뜩 찌푸렸으며 서늘한 바람이 불어 한기가 느껴질 정도로 기온이 낮았음. 정상부 운무가 오락가락하였음. ▲ 동반자... 
5119,백덕산, 연휴첫날 아이카와라즈 산으로 추석때휴게소식당코너문닫는곳이많어요 편의점에서아침 백운산 백덕산 1일2산 솔직히 생각보다 빡세네요!!! 
5120,백덕산, 위치 : 강원도 영월군 무릉도원면과 평창군 평창읍 경계에 있는 산. 최고봉 : 정상석 산행일 : 2022 - 04 - 09(토)... 애기괭이눈 백덕산 최단코스이긴 한데 정비가 되대로 되지 않은 등산로입니다. 둥근털제비꽃 점현호색... 
5121,백덕산, 금일 산행은 32번째 100대 명산으로 강원도 평창에 위치한 백덕산이다. 100대 명산 도전의 단초를 제공한 친구 녀석과 함께 가기로 하고 아침일찍 집을 나섰다. 친구녀석하고는 100대 명산 산행의 은근한 경쟁자다.... 
5122,백덕산, 등산로 백덕산은 심설산행지로 유명하다. 들머리는 해발 700m가 넘는 문재터널이다. 아래 골에서 치고 올라가는 코스로는 평창군 방림면의 먹골과 비네기골이 있다. 3시간 30분 정도 걸린다. 영월군 수주면의 흥원사(구.... 
5123,백덕산," 5~7시간/10~16km /초보가능 ♧백덕산~구봉대산 영월백덕산[블야100]in구봉대산 강원도 치악산 동쪽편 횡성, 평창, 영월등 3개 군의 경계를 이루는 백덕산은 산줄기가 자못 육중하고 골이 깊어 해발1000m의 고산다운... "
5124,백덕산," 저녁에 원주에서 모임이 있어 영월 무릉도원면에 위치한 백덕산을 원점회귀 코스로 찾아본다. 상류펜션(사유지)에 주차하고(주차비 4,000원) 상류펜션 좌측 비닐하우스 사이로 설치된 나무계단이 신선바위봉 오르는... "
5125,백덕산, 정상가는 발걸음도 가벼히~^^ 백덕산 정상 도착~^^ 즐거운 인증샷 담아봅니다 ~^^ 정상 부근이 좀 좁습니다. 이곳 정상을 경계로 영월군과 평창군으로 나누어집니다. 이 기계위치를 기억하시면 알바는 안합니다. 하산은... 
5126,백덕산, 겨울 산행을 해보고싶다는 산행 꿈나무들과 한파경보가 내린 날 무려 강원도에.. 백덕산을 다녀왔다. 안그래도 산행을 약속하면서도 날이 추워서 어쩔까.. 걱정을 많이 했었는데 걱정했던 것 이상으로 추워서 다들 호되게... 
5127,백덕산," 백덕산 白德山 · 1,350m 강원 평창군/영월군/횡성군 코스: 운교리 → 임도 → 철탑 → 이정표(산행 중 유일한 이정표) → 백덕산 정상(왕복 7.6km) 시간: 3:50 (이동 시간 2:50) 백덕산은 3개군에 걸쳐 있으며 보통 들머리로 많이... "
5128,백덕산," 그래도 유일한 낙인 주말산행을 쉴수가 없어 정한 산행지는 겨울산이라 알려진 백덕산 (白德山, 1,350m)... 정상에서 실컷 구경했으니 이젠 하산 그리고 춥기도 하고~~ 하산 하는데 여러방향이 있는데 오른쪽으로 가면 영월... "
5129,백덕산," 특징, 볼거리 강원도 치악산 동쪽편 횡성, 평창, 영월등 3개 군의 경계를 이루는 백덕산은 산줄기가 자못 육중하고 골이 깊어 해발1000m의 고산다운 산세를 지니고 있으며 정상은 바위봉으로 이뤄져 있다. 사자산과... "
5130,백덕산," ⊙ 백덕산 -영월, 평창에 걸쳐있는 해발 1,350m 산. -출발점은 문재 터널, 운교리, 먹골이 일반적. -겨울에 눈이 많은 산입니다. 이번 코스는 (문재 터널~백덕산 임도~정상~사자산~원점회귀) 하였습니다. ⊙ 오늘의 코스 문재... "
5131,백덕산, 14.(일) 맑음 코 스 : 문재터널-백덕산-먹골주차장 거 리 : 11.5Km 시 간 : 5시간(휴게시간 포함) 카 폐... 백덕산은 육산으로 정상전 까지는 쉬엄쉬엄 오르면 되는 산이다. 정상외에는 조망 할 곳도 없다. 정상부근의 너덜바위... 
5132,백덕산, 처음가본백덕산 바람이무섭게불어 도중하차할까하다가고고 오늘엄청힘들었어요 
5133,백덕산, 평창 백덕산 10킬로미터(운교리~비네소골~헬기장~1280봉~정상~먹골~운교리)를 우중산행했습니다. 산행 5시간 내내 빗줄기가 이어집니다. 백덕산은 차령산맥의 꼭지 입니다. 태백산맥의 줄기로도 꼽힙니다. 말하자면... 
5134,백덕산, 5/19(수) 백덕산(3시간;7.7km) - 들머리 : 운교리 1098 원주 뮤지엄산에 가자고 한다. 10시 개장에 맞춰 갔다.... 두 여자를 뮤지엄산에 가둬두고 난 인근 백덕산으로 향했다. 죽전에서 원주까지 84키로를 달려와서 백덕산으로... 
5135,백덕산," (한국의명산 100선) 041백덕산 강원 평창 방림면, 평창읍, 영월 수주면에 있으며 높이는 1,350m이다. 태백산맥의 줄기인 내지산맥에 딸린 산으로, 주위에 사자산(1,120m) 삿갓봉(1,020m)·솟대봉(884m)등이 솟아 있다. 예로부터... "
5136,백덕산," 백덕산 白德山 위치: 강원 영월군 무릉도원면과 평창군 평창읍의 경계 높이: 1,350m 문화재: 영월흥녕사징효대사탑비, 법흥사 높이는 1,350m이다. 태백산맥의 줄기인 내지산맥(內地山脈)에 딸린 산으로, 주위에 사자산... "
5137,백덕산, 알찼던 이번 주말 안전하게 마무리 #블랙야크100대명산 #블랙야크인증 #백덕산 #강원백덕산 #백덕산들머리 #백덕산문재터널 #백덕산먹골 #백덕산등산코스 #백덕산난이도 #백덕산안내산악회 #안흥찐빵마을 #좋은사람들산악회 
5138,백덕산," 신라 사자산파의 본산인 법흥사가 위치하고 강원도 횡성, 평창, 영월 등 3군의 경계를 이루며 사자산과는 능선으로 연결되어 있는 산 백덕산(白德山) 눈이 많아 겨울 산행으로 유명한 곳이지만 산객 많은 겨울보다 언제고... "
5139,백덕산, 매주 100대 명산을 찾고 있는 글로발 회원이 백덕산을 간다고 했다. 예약을 부탁하고 추가로 두 분을 더... 다음매일산악회 백덕산을 확인하고 버스에 올랐다. 맨 앞자리에 앉은 친구와 뒷자리 일행들이 반겨 준다.... 
5140,백덕산," * 산행코스 (약 11km) * 운교정류소 - 먹골 - 백덕산(1,350.1m) - 당치 - 사자산(1,180.4m) - 문재터널 - 운교정류소 그닥...눈은 없어도 미세먼지는 가득한 주말. 마지막 동계 백패킹 장소로 백덕산을 향했다. 운교정류소에 내려... "
5141,백덕산, 비 소식 있었지만 우비 들고 나선 산행이다 여름 끝자락 강원도 영월 백덕산으로 갔다 무릉도원이라고 입구에서 알려준다 흥원 사 네비에 부탁하고 달려갔더니 8년 되었다는 백순이가 주차요금 내라 했다 사유지라서 개인... 
5142,백덕산," #명산소개 #백덕산 [좋은 사람들 백덕산 산행안내에서 사진 다운로드하였습니다] 기암괴석이 어우러진 강원 내륙 최고 전망대 백덕산 1. 높이 : 1,350m 2. 위치 : 강원도 횡성, 영월, 평창군에 걸쳐 있음 3. 100대 명산... "
5143,백덕산," 백덕산은 영월군과 평창군의 경게를 이루는 해발 1350미터의 명산이다 평창의 문재와 운교리, 먹골에서... 갑니다 당귀도 보이네요 계곡옆에는 땅두릅이라 불리는 독활도 보입니다 #강원도 #오지산행 #백덕산 #백년폭포 "
5144,백덕산, 따라서 강원도 평창의 백덕산은 더 추울텐데 .. ㅋ 그래도 추위를 뚫고 백덕산을 향하여 출발한다 .. ^^ 아침 9시 반 ... 백덕산의 들머리인 문재에 도착한다 .. 그런데 .. 이 추운 날에도 왠 사람들이 이렇게 많이 백덕산을... 
5145,백덕산," 리미의 등산여행 #72 백덕산(1,350m) 운교리마을회관코스(최단) * 난이도 중 * 입장료, 주차요금 ❌ 왕복 4시간(7.8km) -> 시작고도 560m 주소 : 운교리 마을회관(주차) 강원 평창군 방림면 서동로 290 들머리 주소 : 운교리 1098... "
5146,백덕산, 2019년 12월 22일 백덕산 산행... 백덕산은 2년전 2017년 마지막 산행으로 다녀 갔었는데 꼭 2년만에 다시 찾았다. 이번에도 산행의 들머리는 문재 터널. 2년전에는 정상을 찍고 먹골로 하산했었는데 이번에는 정상에서... 
5147,백덕산, 강원도 평창 백덕산 이래요. 뚜뚜보호자님이 보낸 동영상 이예요. 눈 쌓인 마당이 부럽네요. 
5148,백덕산," 산행 장소 : 강원영월 백덕산 (白德山 1,350m) 산행 코스 : 문재터널(778m) - 헬기장 - 사자산갈림길 - 당재 - 삼거리 - 백덕산(白德山 1,350m) - 삼거리 - 먹골갈림길 - 먹골(680m) 총 소요거리 : 약 11.6 km 들머리인 문재터널... "
5149,백덕산, ● 산행일 : 2020년 1월 4일 2020년 경자년 새해 첫 산행지로 강원도 영월에 있는 백덕산으로 산행을 갔다왔다. 백덕산은 3년전에 갔던 경험이 있는데 그 때는 눈이 많이 내려 아이젠과 스패치를 착용하고 눈 밭에 발이 푹푹... 
5150,백덕산, 경고문 1002 하산시 만나는 임도 (오른쪽) 왼쪽은 등산시 만나는 임도. 1030 예쁜집 합류 1048 등산종료 풍경 인증사진 #백덕산 #운교치안센터 #평창 #영월 #운교리마을회관 #당치 #문재터널 #서울대나무 #비네소골 50대는 산 
5151,백덕산, 다행이다 백덕산 등산안내도 앞에서...이 곳 해발이 700m가 넘는다 임도를 조금 가면 등산로가 나온다 어제 소나기가 내렸는지 물기가 촉촉하고 폭염 속이지만 등산로는 너무 시원했다 백덕산을 겨울산이라고 하지만... 
5152,백덕산," 강원도 백덕산에 오른다. 백덕산 정상은 영월군이고, 등산 출발지 ‘문재쉼터’와 도착지 ‘먹골마을’은 평창군이다. 산악회 카페의 공지는 횡성 백덕산이었다.(???) 백덕산은 평창, 영월, 횡성 3개 군의 경계를 이루는... "
5153,백덕산," 산행일자 : 2019.06.23 산행지 : 영월군 백덕산(87좌) 명칭 유래 : 강원도 치악산 동쪽편 횡성, 평창, 영월등 3개 군의 경계를 이루는 백덕산은 산줄기가 자못 육중하고 골이 깊어 해발1000m의 고산다운 산세를 지니고 있으며... "
5154,백덕산, #100대명산 #백덕산 ▣오늘의 동행 : 개척 산악회 ▣오늘의 산 : 백덕산 ▣높이 : 1350m ▣위치 : 강원도 영월군 수주면 ▣오늘의 코스 문재터널-925봉-헬기장-(사자산)삼거리-당재-작은당대-삼거리(1280)-정상(백덕산)-삼거리... 
5155,백덕산," 일시 : 1/29(토), 맑음, 미세먼지 조금 코스 : 문재터널-헬기장-사자봉-당재-백덕산-운교리 (총11.7km, 4시간38분)... 여기서 치악산, 월악산, 소백산이 보였고, 백덕산 정상은 조망 맛집~~ 대박 조망터였다. 최고최고~~^^ 버스가... "
5156,백덕산," 평창, 영월 등 3개 군의 경계를 이루는 백덕산(1350m)은 산줄기가 자못 육중하고 골이 깊어 해발 1000m의... 정상에 서면 주변의 사자산(1125m), 청태산(1200m), 태기산(1261m) 등 강원 내륙의 고산들이 한 눈에 드는 조망 명소다.... "
5157,백덕산," 해발 1350m 백덕산 정상에서 보는 산들은 역시 빼어나다. 영월 쪽도 평창 쪽도 아니나 다를까 강원도는 강원도다. 경탄의 말을 찾지 못한 채 줄곧 사진만 찍어댔나, 많기도 하다. 무조건이다. 보고 또 보는 거지 뭐. '평창군... "
5158,백덕산, 백덕산에 갔다가 두번째로 강원도 정선 백운산에 갔어요! 백운산이 전라도 지역에도 있어서 블랙야크... 2종류가 있나봐요 비석에서 블랙야크 인증 완료!! 왔던길 도로 내려가서 이제 마지막 일정인 영월 태화산으로 갑니다 
5159,백덕산, 목적지 : 강원도 평창 백덕산 블랙야크 100대 명산 산림청 선정 100대 명산 한국의 산하 인기 100명산 산행 코스 : 문재 쉼터 - 사자산 - 백덕산 - 비네소골로 하산하다 임도를 타고 문재 쉼터 위쪽까지 - 문재 쉼터 산행 거리... 
5160,백덕산, 1일3산 두번째인 평창 백덕산으로 출발합니다. 자차로 1시간 반 정도가 소요되었습니다. 주차 어디에 할지... 백덕산의 랜드마크 서울대나무입니다. 정상인증 한컷! 정상은 제법 눈이 많았습니다. 정상 오르기전... 
5161,백덕산, 백덕산에 서울대나무 일명N나무!신기합니다 
